conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
1917728841608618410;Wed Apr 30 23:52:40 +0000 2025;0;Pak @prabowo kata Bpk Indonesia Kaya Indonesia baik2 saja lalu kenapa jadi juara 1 pengangguran se Asia.?.... ;1917728841608618410;;;in;;0;0;0;https://x.com/MangeroGusman/status/1917728841608618410;1122023603891920896;MangeroGusman;negative
1917692203566260477;Wed Apr 30 23:52:18 +0000 2025;0;@STresnowati1 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa punya mantan presiden yang pendendam masa' baru sekarang ngelaporin pas udah di luar jabatan presiden trelihat sekali politisnya kalo dia bener negarawan tinggal tunjukin ijazah asli dan berkata Ok semuanya selesai dan saya nggak akan tuntut siapapun maka semua akan kagum;1917728750101487732;;STresnowati1;in;;0;0;0;https://x.com/darmaone911/status/1917728750101487732;1459082869054185480;darmaone911;positive
1917692203566260477;Wed Apr 30 23:52:07 +0000 2025;1;@STresnowati1 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa Klo tuduhan itu ternyata cuman fitnah....Lo siap ga kdng segala resikonya...klo gw sih lebih ke fitnah tak berdasar..;1917728703158837309;;STresnowati1;in;;0;0;0;https://x.com/N74ms/status/1917728703158837309;909954728666185729;N74ms;negative
1917617956047184182;Wed Apr 30 23:51:38 +0000 2025;0;@Hidejaya @NenkMonica @prabowo @DivHumas_Polri FPI ga sampai nyegel pabrik bro;1917728584535568638;;Hidejaya;in;;0;0;0;https://x.com/WachidAsoy88/status/1917728584535568638;1794374917779247105;WachidAsoy88;negative
1917728572057477331;Wed Apr 30 23:51:35 +0000 2025;1;#TPPBersamaMenteriDesa Musdesus pembentukan koperasi merah putih #TPPBersamaMenteriDesa @prabowo @YandriSusanto27 @ArizaPatria @taufikmadjid71 @kemendespdt @bpsdmkemendesa https://t.co/LBDo1RbDXU;1917728572057477331;https://pbs.twimg.com/media/Gp0j-BfaYAAhek6.jpg;;in;;0;0;0;https://x.com/zaiqul35834/status/1917728572057477331;1909669237997928448;zaiqul35834;neutral
1917459509028757954;Wed Apr 30 23:51:27 +0000 2025;23;@tempodotco Naikan gaji Prajurit Pak.. supaya cukup untk biaya mereka dan keluarganya dulu. @prabowo;1917728538595320069;;tempodotco;in;;0;0;3;https://x.com/susipudjiastuti/status/1917728538595320069;2606229566;susipudjiastuti;neutral
1917728423272931807;Wed Apr 30 23:51:00 +0000 2025;6;Karena ga becusan @ListyoSigitP memimpin anak buahnya @DivHumas_Polri @CCICPolri akhirnya preman merajalela menguasai setiap wilayah karena ga becus kepemimpinan @prabowo yg merangkul preman sbgai senjata melindungi diri lalu apa gunanya ad aparat #bubarkanormas;1917728423272931807;;;in;;0;1;4;https://x.com/SeriDianawati/status/1917728423272931807;1629050677795368960;SeriDianawati;negative
1917728290078613966;Wed Apr 30 23:50:28 +0000 2025;1;Apakah Prabowo benar ada dibalik kedigdayaan Hercules?;1917728290078613966;;;in;;0;0;1;https://x.com/karay_yasin/status/1917728290078613966;1087876332;karay_yasin;negative
1917200062100443156;Wed Apr 30 23:50:27 +0000 2025;0;@monohime_ Temen kamu buzzernya prabowo-gibran mungkin.;1917728283808129494;;monohime_;in;;0;0;0;https://x.com/2And1__131722/status/1917728283808129494;974551807958503424;2And1__131722;neutral
1917692203566260477;Wed Apr 30 23:50:26 +0000 2025;0;@STresnowati1 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa Mulyono memang udah zolim banget.. hanya semesta yg bisa menghentikan langkah2 busuknya;1917728279378944500;;STresnowati1;in;;0;0;0;https://x.com/Dedy44169434/status/1917728279378944500;1006840774502146049;Dedy44169434;negative
1916686763738927502;Wed Apr 30 23:50:25 +0000 2025;0;@Pasar_Gambir99 @TeddGus @prabowo @gibran_tweet Kaburrrr;1917728276883333567;;Pasar_Gambir99;et;;0;0;0;https://x.com/ningsihsur99818/status/1917728276883333567;1888256115286437888;ningsihsur99818;negative
1917575404321399128;Wed Apr 30 23:50:20 +0000 2025;2;@geloraco @prabowo jangan jadi kucing;1917728256352215513;;geloraco;in;;0;0;0;https://x.com/BudiTeguhSanto4/status/1917728256352215513;1504120298379288579;BudiTeguhSanto4;negative
1917692203566260477;Wed Apr 30 23:49:49 +0000 2025;3;@STresnowati1 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa WNI asli harus bangkit lawan WNI palsu yg pro PKI;1917728126442037474;;STresnowati1;in;;0;2;2;https://x.com/SuhariyadiAgus/status/1917728126442037474;837262735205289985;SuhariyadiAgus;negative
1917600761489547657;Wed Apr 30 23:49:27 +0000 2025;1;@OmpungGuru @prabowo Sibuntung akan dijadikan panglima besar PAM SWAKARSA.;1917728032477044921;;OmpungGuru;in;;0;1;0;https://x.com/dhedhote1978/status/1917728032477044921;1440086803856478208;dhedhote1978;neutral
1917530430217281961;Wed Apr 30 23:49:18 +0000 2025;0;@EMusiran @Anak__Ogi @prabowo Sampe pensiun dan masih lama;1917727997261668560;;EMusiran;in;;0;0;0;https://x.com/nurulhaqqy/status/1917727997261668560;3109732806;nurulhaqqy;negative
1917695455724724729;Wed Apr 30 23:49:08 +0000 2025;0;@Panggilvee Lebih baik suara buruh didengar karena aksi damai daripada karena kericuhan di May Day #MayDayBermartabat;1917727951875104781;;Panggilvee;in;;0;0;0;https://x.com/joko_prabowo6/status/1917727951875104781;1843153881435672576;joko_prabowo6;negative
1917727950797168980;Wed Apr 30 23:49:07 +0000 2025;1;Cek Valir Nico Jaket Parasut Pria Waterproof Anti AIr Keren dengan harga Rp168.399. Dapatkan di Shopee sekarang! https://t.co/KCRwN1wruu https://t.co/jdwQQv220j;1917727950797168980;https://pbs.twimg.com/media/Gp0jaHhasAAVqIs.jpg;;in;;0;0;0;https://x.com/Lasiman0406/status/1917727950797168980;1086498295160000512;Lasiman0406;neutral
1917727922661777812;Wed Apr 30 23:49:01 +0000 2025;794;Alasan Hasan Nasbi Mundur Hasan Nasbi mundur sebagai Kepala Kantor Komunikasi Kepresidenan. Tiga narasumber Tempo menyebutkan sejumlah penyebab mundurnya Hasan. Salah satunya Hasan merasa terpojok dan tak lagi punya peran di pemerintah setelah Presiden Prabowo menunjuk https://t.co/pa99Y2BI5M;1917727922661777812;https://pbs.twimg.com/media/Gp0jYQJaYAEddwr.jpg;;in;;11;71;148;https://x.com/tempodotco/status/1917727922661777812;18129942;tempodotco;neutral
1917597714390605838;Wed Apr 30 23:48:53 +0000 2025;0;@DS_yantie @prabowo wo wo hancur beneran negara ini;1917727889962983782;;DS_yantie;in;;0;0;0;https://x.com/astrianyumiaty/status/1917727889962983782;703518123966631936;astrianyumiaty;negative
1917727857708785788;Wed Apr 30 23:48:45 +0000 2025;0;Demokrat: Kepala PCO Harus Orang Kepercayaan Presiden dan Paham Alur Pikir Prabowo https://t.co/9V5dA0U0uD;1917727857708785788;;;in;;0;0;0;https://x.com/SumutInsider/status/1917727857708785788;2477264144;SumutInsider;neutral
1917379392239722565;Wed Apr 30 23:48:43 +0000 2025;0;@JurdilNdasMu @Gojekmilitan @DediMulyadi71 @prabowo @DivHumas_Polri @Puspen_TNI #jagamarwahtni #jagamarwahpolri dari intimidasi premanisme;1917727847600513223;;JurdilNdasMu;in;;0;0;0;https://x.com/Amaludin_tri/status/1917727847600513223;2224386396;Amaludin_tri;neutral
1917379392239722565;Wed Apr 30 23:48:38 +0000 2025;0;@Gojekmilitan @DediMulyadi71 @prabowo Sok atuh KDM kumpulkeun barudak sunda wiwitan deur ah...;1917727828696785251;;Gojekmilitan;in;;0;0;0;https://x.com/BOGALAKON1980/status/1917727828696785251;1695342872793636865;BOGALAKON1980;negative
1917596445324226839;Wed Apr 30 23:48:24 +0000 2025;3;@MardiSiswoyo15 @kompascom Knp jokowi yang di salahkan tanya prabowo dong. Mereka kira prabowo orang bodoh milih gibran asal comot doang??;1917727770119135629;;MardiSiswoyo15;in;;0;0;0;https://x.com/subairiubay93/status/1917727770119135629;2801246222;subairiubay93;negative
1917030346966864289;Wed Apr 30 23:47:56 +0000 2025;0;@Tan_Mar3M @prabowo Jelas pasti nggak bisa lah wong @prabowo sudah diakali sampai terjebak...;1917727649834885506;;Tan_Mar3M;in;;0;0;0;https://x.com/EndankDoank7/status/1917727649834885506;1325827135529840640;EndankDoank7;negative
1917727644407525772;Wed Apr 30 23:47:54 +0000 2025;0;Selamat Memperingati Hari Buruh! Hormat setinggi-tingginya bagi para pekerja untuk kerja keras yang tidak mengenal lelah dan kontribusi besarnya terhadap kesejahteraan keluarga bangsa dan negara. #gerindra #partaigerindra #prabowo #prabowosubianto #buruh #mayday https://t.co/rzf8ET1IdV;1917727644407525772;https://pbs.twimg.com/amplify_video_thumb/1917727325355139073/img/Lh0pSvkpqAJbAEY9.jpg;;in;;0;0;0;https://x.com/DpdBali/status/1917727644407525772;1415130880612331522;DpdBali;neutral
1917727601629749691;Wed Apr 30 23:47:44 +0000 2025;0;Wajar lah jabatan lebih penting dari pada apapun didunia ini manusia kan hidup 1000 tahun jadi harus ngumpulin harta banyak kapan perlu sepuluh jabatan satu orang. Buat anak istri agar selamat dari kemiskinan tp sayang dr malaikat maut tidak anak istri pun diazab @prabowo;1917727601629749691;;;in;;0;0;0;https://x.com/routers40525/status/1917727601629749691;1675011538460229633;routers40525;negative
1917692203566260477;Wed Apr 30 23:43:48 +0000 2025;3;@STresnowati1 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa Cendikiawan yang tidak menjadi setan bisu TERBUKTI MAMPU MEMERDEKAKAN NEGERI INI. Maka bangkitlah wahai cendkiawan. Sudah saatnya kebenaran dan keadilan kembali merajai negeri ini.;1917726613179097532;;STresnowati1;in;;0;1;1;https://x.com/NKRIndonesia79/status/1917726613179097532;579089730;NKRIndonesia79;negative
1917726563275268438;Wed Apr 30 23:43:36 +0000 2025;0;Gejala panic state cari deking polisi.Abisnya pak @prabowo no coment sih. Brani gak @ListyoSigitP adu argument ilmiah teknologi informatika.Kau suruh @jokowi bayar ahli nya dari Antartika mungkin pinguin bisa sulap itu ijazah nya ;1917726563275268438;;;in;;0;0;0;https://x.com/lopefutin/status/1917726563275268438;1603746480707104768;lopefutin;negative
1917726430294860165;Wed Apr 30 23:43:05 +0000 2025;0;jadi Prabowo yg sok gagah gagah mau Brantas ini itu dan mau sejahterakan rakyat ga ada kuasa apa apa rupanya ya om?????;1917726430294860165;;;in;;0;0;0;https://x.com/efrich05/status/1917726430294860165;544284155;efrich05;negative
1917692203566260477;Wed Apr 30 23:42:26 +0000 2025;0;@STresnowati1 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa Semua akan terbongkar jika Hukum di Indonesia ini benar2 di jalankan dan Aparatur Penegak Hukum nya JUJUR . Maka apa yg diharapkan Rakyat Indonesia dan Presiden bisa terkabulkan. Hukum jika bersalah jangan di lindungi atau ditutup²i.... Bersatulah Negarawan Indonesia...;1917726266654089638;;STresnowati1;in;;0;0;0;https://x.com/Putrabutar3816/status/1917726266654089638;1662672030700036097;Putrabutar3816;positive
1917530430217281961;Wed Apr 30 23:41:52 +0000 2025;0;@Adeyadi78972087 @Anak__Ogi @prabowo Semoga Tuhan mencintai negeri ini dibimbing ke jalan yg lebih baik dan penuh keberkahan Amiin;1917726123804483815;;Adeyadi78972087;in;;0;0;0;https://x.com/Robinbinbin1/status/1917726123804483815;1341136537;Robinbinbin1;positive
1917717601666621522;Wed Apr 30 23:41:42 +0000 2025;0;@BosPurwa @prabowo BUBARKAN ...;1917726082314428574;;BosPurwa;in;;0;0;0;https://x.com/PemudaH48066190/status/1917726082314428574;1604846408854425603;PemudaH48066190;negative
1917222719260877049;Wed Apr 30 23:41:24 +0000 2025;0;@Mdy_Asmara1701 Wiiiiii @erickthohir @KemenBUMN kalau elo enggak tau caranya maka segera mundur dong. Unpaedah banget lho ditunjuk jadi mentri. Kok bego2 banget mentri2nya @prabowo ni.;1917726007102169094;;Mdy_Asmara1701;in;;0;0;0;https://x.com/KelanaM21623/status/1917726007102169094;1811799237400887296;KelanaM21623;negative
1917725903003738224;Wed Apr 30 23:40:59 +0000 2025;4;*#TPPBersamaMenteriDesa* Musdesus pembentukan koperasi merah putih *#TPPBersamaMenteriDesa* @prabowo @YandriSusanto27 @ArizaPatria @taufikmadjid71 @kemendespdt @bpsdmkemendesa https://t.co/C4tuh99473;1917725903003738224;https://pbs.twimg.com/media/Gp0hiq0aYAEFhbQ.jpg;;in;;0;0;0;https://x.com/Ioioio73131820/status/1917725903003738224;1398096235567874050;Ioioio73131820;neutral
1917400604294709347;Wed Apr 30 23:40:34 +0000 2025;0;@uglygrunge1798 @Heraloebss @prabowo @gibran_tweet Ngga ada hubungannya terpilihnya presiden dan wapres dengan kepuasan setelah mereka terpilih. Emangnya kalo sudah terpilih warga indonesia harus dipaksa puas gitu? Ya ngga lah. Kepuasan itu hubungannya dengan kinerja setelah mereka terpilih. Kamu harus move on dari pemilu!;1917725798758506586;;uglygrunge1798;in;;0;0;0;https://x.com/PalIriian/status/1917725798758506586;1396448679641292801;PalIriian;negative
1917725767129260372;Wed Apr 30 23:40:27 +0000 2025;0;@prabowo gimana Hercules masih disayang @Gerindra Mimin ormas menjanjikan ya @Fraksi_Gerindra anggota kalian preman emang @ListyoSigitP ga malu kalian dikadalinpreman @DivHumas_Polri ganti baju aj preman jd polisi polisi jd anak buah preman @CCICPolri gimana @Puspen_TNI;1917725767129260372;;prabowo;in;;0;0;0;https://x.com/SeriDianawati/status/1917725767129260372;1629050677795368960;SeriDianawati;negative
1917572100585578838;Wed Apr 30 23:40:05 +0000 2025;0;@doelpaten Presiden Prabowo mantan Jenderal TNI AD mosok tdk mau mendengarkan keinginan para Jenderal Seniornya maupun yg satu Angkatan;1917725674502336939;;doelpaten;in;;0;0;0;https://x.com/Budionotaslim3/status/1917725674502336939;1395713255637585923;Budionotaslim3;negative
1917725602653626871;Wed Apr 30 23:39:47 +0000 2025;3;Prabowo akan menjadi Presiden Ke 2 yg akan hadir aksi #MayDay .. setelah 60 tahun berlalu pasca Bung Karno (1965) Artinya apa @deddysitorus @PDI_Perjuangan ? Soekarnois sejati ada pada jiwa Prabowo bukan dgn patung dan menjual nama proklamator #IndonesiaMenyala ️🇮🇩 https://t.co/nEUtBqr8pE;1917725602653626871;https://pbs.twimg.com/ext_tw_video_thumb/1917725571418828800/pu/img/a4NBX6Uv1qj9cRbV.jpg;;in;;0;0;0;https://x.com/romoatheist/status/1917725602653626871;1707296384347697152;romoatheist;neutral
1917725437842837635;Wed Apr 30 23:39:08 +0000 2025;0;Koq bisa Kalsel ada GRIB semakin merajalela. Prabowo mencontek mertuanya kalo dulu PP dengan yorisnya sekarang ada Grib. Indonesia (c)emas;1917725437842837635;;;in;;0;0;0;https://x.com/bossnya/status/1917725437842837635;22438115;bossnya;negative
1917725330313556043;Wed Apr 30 23:38:43 +0000 2025;2;Bah.. NGERI berita ini @prabowo Bnrkh Letjen Kunto Arief Wibowo dimutasi krn Sang ayah dukung pemakzulan Gibran? Dan dosakh Pak Tri Sutrisno jk ikut dukung pemakzulan Gibran..yg tntu sja dilakukn pak Tri demi kebaikn bangsa dan negeri ini? Rakyat bertanya? #AksiPrabowoGantiGibran;1917725330313556043;;;in;;0;0;0;https://x.com/Deslini2/status/1917725330313556043;1054217592645140480;Deslini2;negative
1917725195441430816;Wed Apr 30 23:38:10 +0000 2025;0;Bentar... menko pangan tu si zulhas? Ga kaget sih kalo dia yg ngomong solusi ecek² begitu dari dulu aja dah sendiko dawuh ke prabowo apalagi prabowonya iya iya aja;1917725195441430816;;;in;;0;0;0;https://x.com/aliasshevrya/status/1917725195441430816;1263837169606627328;aliasshevrya;negative
1917594534181232905;Wed Apr 30 23:37:55 +0000 2025;0;@H4T14K4LN4L42 @prabowo @PDI_Perjuangan @DPR_RI sudah lama wooi... Banser PP satgas partai. wkwkwk..tidak nyaman tapi bisa ikutan sebar hoax...bisa twitteran setiap jam kocak;1917725129158914520;;H4T14K4LN4L42;in;;0;0;0;https://x.com/TeknikAgun97364/status/1917725129158914520;1840724740555841536;TeknikAgun97364;negative
1917631727230743036;Wed Apr 30 23:37:03 +0000 2025;1;@STresnowati1 @prabowo Bangsat Jokowi..!!!;1917724911940034645;;STresnowati1;in;;0;0;1;https://x.com/LiaVeny96934/status/1917724911940034645;1745418177142808576;LiaVeny96934;negative
1917724796034638217;Wed Apr 30 23:36:35 +0000 2025;0;Peringatan May Day today di monas Prabowo akan trcatat dlm sejarah sbg presiden kedua yg hadir di acara bersama ratusan ribu buruh. Yg pertama adl Soekarno pd 60 thn yg lalu #MayDay;1917724796034638217;;;in;;0;0;0;https://x.com/kanitanafiza/status/1917724796034638217;606328025;kanitanafiza;neutral
1917594853904368123;Wed Apr 30 23:36:18 +0000 2025;0;@Nndraee07 @xquitavee @jokowi @DokterTifa @prabowo Dasar Koplak..Pengikut Dokter Gadungan sama Panci ya...;1917724724580475015;;Nndraee07;in;;0;0;0;https://x.com/AwiSugar5028/status/1917724724580475015;1798139105257385984;AwiSugar5028;negative
1917594812913799569;Wed Apr 30 23:35:50 +0000 2025;0;@democrazymedia Harusnya pak Prabowo sudah saatnya lepas dari bayang bayang Jokodok;1917724606036861350;;democrazymedia;in;;0;0;0;https://x.com/mangarajatm/status/1917724606036861350;157503676;mangarajatm;neutral
